Session ID,Mouse ID,alpha,beta,kappa,nll,n_trials,beta_at_bound,kappa_at_bound,alpha_at_bound,group
old_001_s08,old_001,0.22282081139340137,25.61207817164956,-0.7433570618945669,13.224941037795338,150,False,False,False,non_boundary
old_001_s09,old_001,0.2280349499134611,50.0,0.18917658727173695,7.145169316610829,150,True,False,False,fast_learner
old_002_s00,old_002,0.18099189409870925,43.201641567174605,-0.15617248625838684,15.843172138856632,150,False,False,False,non_boundary
old_002_s01,old_002,0.3375301974846257,27.145966024340627,-1.9611835932986448,13.449836778689049,150,False,False,False,non_boundary
old_002_s02,old_002,0.21598506271586115,21.501098691897646,1.0780037836362635,12.587206044570111,150,False,False,False,non_boundary
old_002_s03,old_002,0.3092553436272736,28.408923529773034,1.2224299296367138,12.455205135373609,150,False,False,False,non_boundary
old_002_s04,old_002,0.31541113471722,16.71633408520997,0.6453463705437027,16.09597220213782,150,False,False,False,non_boundary
old_002_s05,old_002,0.29039725431615043,35.17213066341669,-1.1434212898730265,11.359069908512238,150,False,False,False,non_boundary
old_002_s06,old_002,0.22830474112066323,26.192057156664806,0.03273524067308347,13.193623391510746,150,False,False,False,non_boundary
old_002_s07,old_002,0.23685239460120952,33.72122327447648,0.07236584192286778,16.08768985779211,150,False,False,False,non_boundary
old_002_s08,old_002,0.2663531820010469,23.683588060418366,-0.0309059211662708,16.238815033825055,150,False,False,False,non_boundary
old_002_s09,old_002,0.27426103282960645,34.52095917040415,-0.8240267390840674,15.906639378198959,150,False,False,False,non_boundary
old_003_s00,old_003,0.25794395800952846,28.106570064608942,-0.7515800557256078,11.848347017655984,150,False,False,False,non_boundary
old_003_s01,old_003,0.30536628171333124,31.367565281326172,-0.10953214178045163,10.776317472045694,150,False,False,False,non_boundary
old_003_s02,old_003,0.25792483054155324,19.798394281737423,0.9519444872147014,11.84589624189009,150,False,False,False,non_boundary
old_003_s03,old_003,0.3388415771161901,25.435637330397313,0.6691727975185663,10.648931174179681,150,False,False,False,non_boundary
old_003_s04,old_003,0.2583293080191967,38.53342063380829,0.688294634022637,9.171555580213411,150,False,False,False,non_boundary
old_003_s05,old_003,0.1571397344991951,32.214453081198826,-0.2387144635860995,16.746741776848967,150,False,False,False,non_boundary
old_003_s06,old_003,0.28455719445603717,47.46275402485134,0.48806259432650956,8.975986443236811,150,False,False,False,non_boundary
old_003_s07,old_003,0.28042260439511,33.03783680591991,-0.5724945079050353,14.989233710961722,150,False,False,False,non_boundary
old_003_s08,old_003,0.22936769677916585,50.0,-1.2948634504938465,9.780882559791241,150,True,False,False,fast_learner
old_003_s09,old_003,0.19277084673075714,40.381139401304935,-0.6156176768928288,10.550413980723583,150,False,False,False,non_boundary
old_004_s00,old_004,0.3282960914538604,50.0,0.5344784223393085,10.880473179894098,150,True,False,False,fast_learner
old_004_s01,old_004,0.3283672127032378,22.740465335997307,0.1322923619392056,18.24880365621905,150,False,False,False,non_boundary
old_004_s02,old_004,0.2673117116558251,24.427022618718162,0.37626242098445456,11.299267674455296,150,False,False,False,non_boundary
old_004_s03,old_004,0.2158647243157339,36.43390603023736,-0.6164737758491183,12.853538155063948,150,False,False,False,non_boundary
old_004_s04,old_004,0.2553476407199987,19.517525443257828,0.6632655437166048,12.953862187140949,150,False,False,False,non_boundary
old_004_s05,old_004,0.2381498800831557,34.0075114390494,0.2718818886186052,13.06025802727952,150,False,False,False,non_boundary
old_004_s06,old_004,0.16223555932255843,36.14124263719905,0.03936010051261052,13.245175326201464,150,False,False,False,non_boundary
old_004_s07,old_004,0.20670439847519986,28.117017569107386,0.25344719968109497,18.741472809861136,150,False,False,False,non_boundary
old_004_s08,old_004,0.4200663503280395,50.0,-0.44179255819303903,6.757554092678987,150,True,False,False,fast_learner
old_004_s09,old_004,0.3304281029766699,25.69129948481237,-0.25008810444686747,14.375367990120038,150,False,False,False,non_boundary
old_005_s00,old_005,0.3205477090220996,23.872560673957835,-0.06322292661867829,13.91715089065761,150,False,False,False,non_boundary
old_005_s01,old_005,0.2341864021808721,31.858355282927104,0.42200932151508935,16.72861914507391,150,False,False,False,non_boundary
old_005_s02,old_005,0.18378224672453455,50.0,0.09779247207762082,5.7539736096265415,150,True,False,False,fast_learner
old_005_s03,old_005,0.24765053924096636,37.72442060047459,0.22927477030533736,11.712772349136307,150,False,False,False,non_boundary
old_005_s04,old_005,0.22909834221300043,39.58041029120006,0.13064033014648307,9.514745531888389,150,False,False,False,non_boundary
old_005_s05,old_005,0.2828681825001723,18.282029674383047,0.0772131220768344,14.009487714177082,150,False,False,False,non_boundary
old_005_s06,old_005,0.25892529609853204,38.06784009721846,0.3783685228059811,11.628673040808954,150,False,False,False,non_boundary
old_005_s07,old_005,0.26170605550728426,50.0,0.527217359204534,8.169701749469146,150,True,False,False,fast_learner
old_005_s08,old_005,0.21694118797226575,18.346698721543184,0.4224163352896592,14.243914798446902,150,False,False,False,non_boundary
old_005_s09,old_005,0.317940068849274,50.0,0.4069161648404029,8.99771723715278,150,True,False,False,fast_learner
old_006_s00,old_006,0.2595748306726667,49.234415590069815,-0.06783203435401805,9.488691341643728,150,False,False,False,non_boundary
old_006_s01,old_006,0.17806080917385103,25.417076800563873,0.47791139705642954,18.021236033723245,150,False,False,False,non_boundary
old_006_s02,old_006,0.23765861228222124,26.26217499144137,0.01922190543609789,17.883828414019472,150,False,False,False,non_boundary
